     2.50000       3.42279     -92.27860       0.00000  
     2.50050       2.85560     -35.51025      -0.02122  
     2.50100       2.74236     -24.13634      -0.03659  
     2.50150       2.80941     -30.79059      -0.05185  
     2.50200       2.69146     -18.94605      -0.06661  
     2.50250       2.79808     -29.55809      -0.08249  
     2.50300       2.80151     -29.85084      -0.09944  
     2.50350       2.79455     -29.10450      -0.11589  
     2.50400       2.82349     -31.94930      -0.13242  
     2.50450       2.88134     -37.68420      -0.14678  
     2.50500       2.81867     -31.36736      -0.16287  
     2.50550       2.79123     -28.57278      -0.17831  
     2.50600       2.84360     -33.75962      -0.19205  
     2.50650       2.70896     -20.24616      -0.20613  
     2.50700       2.68139     -17.43899      -0.21897  
     2.50750       2.78857     -28.10732      -0.23169  
     2.50800       2.78095     -27.29529      -0.24691  
     2.50850       2.76122     -25.27224      -0.26165  
     2.50900       2.89722     -38.82209      -0.27577  
     2.50950       2.76625     -25.67478      -0.29096  
     2.51000       2.70820     -19.81973      -0.30340  
     2.51050       2.73734     -22.68399      -0.31785  
     2.51100       2.80192     -29.09237      -0.33262  
     2.51150       2.83791     -32.64063      -0.34699  
     2.51200       2.84639     -33.43908      -0.36468  
     2.51250       2.77605     -26.35483      -0.37917  
     2.51300       2.78854     -27.55407      -0.39451  
     2.51350       2.82366     -31.01611      -0.41195  
     2.51400       2.88870     -37.47040      -0.42716  
     2.51450       2.80361     -28.91141      -0.44313  
     2.51500       2.90945     -39.44548      -0.45715  
     2.51550       2.82524     -30.97372      -0.47207  
     2.51600       2.92715     -41.11499      -0.48664  
     2.51650       2.87536     -35.88591      -0.50190  
     2.51700       2.81102     -29.40227      -0.51762  
     2.51750       2.82260     -30.51026      -0.53393  
     2.51800       2.78734     -26.93381      -0.54960  
     2.51850       2.79635     -27.78494      -0.56516  
     2.51900       2.83344     -31.44425      -0.58250  
     2.51950       2.75314     -23.36445      -0.59688  
     2.52000       2.74015     -22.01461      -0.61227  
     2.52050       2.83050     -30.99970      -0.62812  
     2.52100       2.75038     -22.93807      -0.64412  
     2.52150       2.64269     -12.11862      -0.65620  
     2.52200       2.81274     -29.07371      -0.66990  
     2.52250       2.72429     -20.17865      -0.68397  
     2.52300       2.74845     -22.54530      -0.69795  
     2.52350       2.79544     -27.19392      -0.71212  
     2.52400       2.78856     -26.45559      -0.72587  
     2.52450       2.90199     -37.74927      -0.73964  
     2.52500       2.75266     -22.76556      -0.75389  
     2.52550       2.85061     -32.51077      -0.76615  
     2.52600       2.81165     -28.56543      -0.78188  
     2.52650       2.82457     -29.80657      -0.79655  
     2.52700       2.83697     -30.99708      -0.80931  
     2.52750       2.87247     -34.49670      -0.82197  
     2.52800       2.82123     -29.32339      -0.83700  
     2.52850       2.83015     -30.16546      -0.85069  
     2.52900       2.80270     -27.37048      -0.86372  
     2.52950       2.86692     -33.74164      -0.88063  
     2.53000       2.78694     -25.69388      -0.89337  
     2.53050       2.75822     -22.77218      -0.90755  
     2.53100       2.83081     -29.98065      -0.92270  
     2.53150       2.78008     -24.85819      -0.93846  
     2.53200       2.80700     -27.50016      -0.95050  
     2.53250       2.86191     -32.94138      -0.96685  
     2.53300       2.76400     -23.10004      -0.98151  
     2.53350       2.85072     -31.72154      -0.99617  
     2.53400       2.93587     -40.18660      -1.01215  
     2.53450       2.81733     -28.28287      -1.02512  
     2.53500       2.81612     -28.11174      -1.03963  
     2.53550       2.74814     -21.26375      -1.05064  
     2.53600       2.80329     -26.72935      -1.06469  
     2.53650       2.84105     -30.45494      -1.07785  
     2.53700       2.84681     -30.98143      -1.09116  
     2.53750       2.80164     -26.41403      -1.10651  
     2.53800       2.82098     -28.29752      -1.12048  
     2.53850       2.82482     -28.63209      -1.13317  
     2.53900       2.84818     -30.91756      -1.14738  
     2.53950       2.81215     -27.26505      -1.16108  
     2.54000       2.89288     -35.28810      -1.17552  
     2.54050       2.86419     -32.36883      -1.19082  
     2.54100       2.85170     -31.07014      -1.20523  
     2.54150       2.80319     -26.16933      -1.21907  
     2.54200       2.81540     -27.33967      -1.23069  
     2.54250       2.80923     -26.67337      -1.24443  
     2.54300       2.84814     -30.51401      -1.25853  
     2.54350       2.75190     -20.84032      -1.27106  
     2.54400       2.89250     -34.84958      -1.28548  
     2.54450       2.86658     -32.20835      -1.30069  
     2.54500       2.78525     -24.02540      -1.31483  
     2.54550       2.82802     -28.25223      -1.32727  
     2.54600       2.74848     -20.24798      -1.34116  
     2.54650       2.76012     -21.36166      -1.35466  
     2.54700       2.90099     -35.39896      -1.36912  
     2.54750       2.80029     -25.27938      -1.38260  
     2.54800       2.80034     -25.23404      -1.39396  
     2.54850       2.78994     -24.14352      -1.40742  
     2.54900       2.81693     -26.79312      -1.42077  
     2.54950       2.88441     -33.49121      -1.43512  
     2.55000       2.85585     -30.58490      -1.44907  
     2.55050       2.94928     -39.87772      -1.46428  
     2.55100       2.91320     -36.21997      -1.47857  
     2.55150       2.87458     -32.30777      -1.49510  
     2.55200       2.86972     -31.77212      -1.50754  
     2.55250       2.77414     -22.16398      -1.52060  
     2.55300       2.81568     -26.26834      -1.53211  
     2.55350       2.84867     -29.51714      -1.54403  
     2.55400       2.78243     -22.84312      -1.55838  
     2.55450       2.81066     -25.61579      -1.57171  
     2.55500       2.82191     -26.69108      -1.58495  
     2.55550       2.77086     -21.53593      -1.59833  
     2.55600       2.81777     -26.17699      -1.61109  
     2.55650       2.91506     -35.85620      -1.62572  
     2.55700       2.90621     -34.92079      -1.64143  
     2.55750       2.83621     -27.87094      -1.65513  
     2.55800       2.86645     -30.84535      -1.66855  
     2.55850       2.75279     -19.42869      -1.68182  
     2.55900       2.84764     -28.86368      -1.69649  
     2.55950       2.71610     -15.66038      -1.71056  
     2.56000       2.74798     -18.79803      -1.72416  
     2.56050       2.76283     -20.23282      -1.73499  
     2.56100       2.76725     -20.62513      -1.74640  
     2.56150       2.90148     -33.99826      -1.75877  
     2.56200       2.84830     -28.62985      -1.77207  
     2.56250       2.77785     -21.53471      -1.78427  
     2.56300       2.74380     -18.07967      -1.79873  
     2.56350       2.75544     -19.19362      -1.81079  
     2.56400       2.79486     -23.08608      -1.82200  
     2.56450       2.83580     -27.13029      -1.83453  
     2.56500       2.84571     -28.07112      -1.84677  
     2.56550       2.84855     -28.30492      -1.85947  
     2.56600       2.84146     -27.54602      -1.87273  
     2.56650       2.74401     -17.75074      -1.88574  
     2.56700       2.85729     -29.02913      -1.89953  
     2.56750       2.74026     -17.27633      -1.91066  
     2.56800       2.80096     -23.29624      -1.92316  
     2.56850       2.83923     -27.07255      -1.93629  
     2.56900       2.89311     -32.41062      -1.94951  
     2.56950       2.80386     -23.43617      -1.96243  
     2.57000       2.77840     -20.83966      -1.97365  
     2.57050       2.73401     -16.35061      -1.98704  
     2.57100       2.78077     -20.97699      -1.99813  
     2.57150       2.73220     -16.07044      -2.00965  
     2.57200       2.73460     -16.25954      -2.02166  
     2.57250       2.77712     -20.46186      -2.03252  
     2.57300       2.80801     -23.50111      -2.04359  
     2.57350       2.72835     -15.48526      -2.05504  
     2.57400       2.88998     -31.59842      -2.06717  
     2.57450       2.78891     -21.44114      -2.08126  
     2.57500       2.78860     -21.36025      -2.09388  
     2.57550       2.80799     -23.24925      -2.10634  
     2.57600       2.90063     -32.46346      -2.11787  
     2.57650       2.78282     -20.63172      -2.13065  
     2.57700       2.80364     -22.66443      -2.14264  
     2.57750       2.86437     -28.68680      -2.15357  
     2.57800       2.86032     -28.23235      -2.16858  
     2.57850       2.85011     -27.16131      -2.18239  
     2.57900       2.85705     -27.80502      -2.19671  
     2.57950       2.86119     -28.16910      -2.21041  
     2.58000       2.83100     -25.09983      -2.22334  
     2.58050       2.71149     -13.09890      -2.23405  
     2.58100       2.72252     -14.15249      -2.24391  
     2.58150       2.73521     -15.37140      -2.25655  
     2.58200       2.85641     -27.44117      -2.26899  
     2.58250       2.73586     -15.33593      -2.28155  
     2.58300       2.80822     -22.52166      -2.29251  
     2.58350       2.74247     -15.89674      -2.30551  
     2.58400       2.74137     -15.73714      -2.31684  
     2.58450       2.70324     -11.87425      -2.32869  
     2.58500       2.83270     -24.77035      -2.34166  
     2.58550       2.87725     -29.17510      -2.35703  
     2.58600       2.79325     -20.72450      -2.36994  
     2.58650       2.78171     -19.52101      -2.38270  
     2.58700       2.83218     -24.51762      -2.39360  
     2.58750       2.77164     -18.41448      -2.40786  
     2.58800       2.83875     -25.07503      -2.42030  
     2.58850       2.80097     -21.24715      -2.43211  
     2.58900       2.78748     -19.84844      -2.44424  
     2.58950       2.89133     -30.18314      -2.45785  
     2.59000       2.85283     -26.28270      -2.46960  
     2.59050       2.78743     -19.69267      -2.48216  
     2.59100       2.76907     -17.80686      -2.49474  
     2.59150       2.87518     -28.36773      -2.50788  
     2.59200       2.84876     -25.67574      -2.52079  
     2.59250       2.84021     -24.77111      -2.53365  
     2.59300       2.76614     -17.31401      -2.54324  
     2.59350       2.83250     -23.90008      -2.55469  
     2.59400       2.89736     -30.33615      -2.56650  
     2.59450       2.77977     -18.52747      -2.57901  
     2.59500       2.84168     -24.66823      -2.59134  
     2.59550       2.80879     -21.32869      -2.60318  
     2.59600       2.78020     -18.42001      -2.61436  
     2.59650       2.84988     -25.33832      -2.62839  
     2.59700       2.90692     -30.99202      -2.63873  
     2.59750       2.70195     -10.44549      -2.65112  
     2.59800       2.79606     -19.80634      -2.66150  
     2.59850       2.68681      -8.83086      -2.67316  
     2.59900       2.77337     -17.43702      -2.68402  
