,CV,AvgJarzynski,sd,sem
55,2.5275,9.716306827356277,0.03543271813947015,0.005673775739969376
56,2.528,9.702142915439882,0.03532794918355546,0.00565699928048267
57,2.5285,9.688049461586385,0.035433740674676584,0.0056739394766441836
58,2.529,9.673795340997925,0.035518022915944525,0.005687435436336974
59,2.5295,9.659272184081052,0.035606913617590344,0.005701669340281958
60,2.53,9.64519636547915,0.035633340628626685,0.005705901048769794
61,2.5305,9.630948301950397,0.035804746861281704,0.005733348012355526
62,2.531,9.616890840063144,0.03571800629590179,0.005719458405761232
63,2.5315,9.602545879832775,0.035781133455154226,0.005729566841227285
64,2.532,9.588709560080348,0.035882242709536244,0.005745757279464085
65,2.5325,9.574139371677083,0.03594190792696843,0.005755311360577881
66,2.533,9.560056751024222,0.03601202804588594,0.005766539565764735
67,2.5335,9.545672436064715,0.03613630407050611,0.005786439656149398
68,2.534,9.531747961841337,0.036157680955910945,0.005789862697343378
69,2.5345,9.517930529097123,0.03632616063600087,0.00581684103746985
70,2.535,9.503546864145788,0.03647189729631762,0.005840177579828088
71,2.5355,9.490213492265429,0.03644234937311263,0.0058354461254365
72,2.536,9.475849476535684,0.03639385778741705,0.005827681257343985
73,2.5365,9.461446557480656,0.03650357897601937,0.005845250708708174
74,2.537,9.44695383422729,0.03659936679371612,0.0058605890351129735
75,2.5375,9.43263325071367,0.03658333177599539,0.005858021377329121
76,2.538,9.418793423382267,0.03669263813331471,0.0058755244025258235
77,2.5385,9.404766674336837,0.0367505857184181,0.005884803442345891
78,2.539,9.390601313416795,0.03680757610219073,0.005893929207284047
79,2.5395,9.376871536732967,0.036842525925643,0.005899525657989273
80,2.54,9.362649452380657,0.03680751499864898,0.005893919422886716
81,2.5405,9.348454738267307,0.03688482814157945,0.00590629943372904
82,2.541,9.334488506478682,0.03688611676000349,0.005906505777818241
83,2.5415,9.320589359399417,0.0369405519456538,0.0059152223835984615
84,2.542,9.306295493561416,0.03694324049066837,0.005915652895348067
85,2.5425,9.29252540618234,0.03697968709254753,0.005921489022419447
86,2.543,9.278788197564829,0.03696312186772014,0.00591883646355047
87,2.5435,9.265022131207113,0.03702114203143647,0.005928127125249835
88,2.544,9.251176187293629,0.03704266117435401,0.005931572945876688
89,2.5445,9.237265931668217,0.03703214515301991,0.005929889034795084
90,2.545,9.223712306679483,0.03701227379663407,0.005926707071183416
91,2.5455,9.21019609498855,0.03703957074942799,0.005931078081838812
92,2.546,9.196316268426253,0.037328638561897436,0.005977365976974018
93,2.5465,9.182925829125342,0.03722129153855531,0.005960176696309772
94,2.547,9.169268946538306,0.03709825593574673,0.0059404752323797385
95,2.5475,9.155281882131366,0.037141290645146,0.005947366300945382
96,2.548,9.141407660237594,0.03726676884947223,0.005967458894146919
97,2.5485,9.128048265981217,0.037358288807576634,0.005982113816074495
98,2.549,9.11438434605652,0.03726808266208462,0.005967669272534987
99,2.5495,9.100619096603364,0.03740400882703143,0.005989434878381725
100,2.55,9.08716433784388,0.037440156615964885,0.005995223157087777
101,2.5505,9.073698639343817,0.037469598880246605,0.005999937692511048
102,2.551,9.060058068759854,0.03741889684363363,0.005991818868994054
103,2.5515,9.046381627237205,0.03754854656350579,0.006012579439278532
104,2.552,9.032437388202279,0.037749567600814736,0.006044768566858796
105,2.5525,9.01853156170938,0.03768157747940074,0.00603388143423979
106,2.553,9.004878744596132,0.037829931176702934,0.006057637037898949
107,2.5535,8.990611858042518,0.03802365796359761,0.0060886581506269825
108,2.554,8.977227068735157,0.03812498646551621,0.006104883696567044
109,2.5545,8.963745157534863,0.03832250294681316,0.006136511646063202
110,2.555,8.949697007929716,0.03829918479677373,0.006132777753747238
111,2.5555,8.936161467613278,0.038289781714593886,0.006131272055557703
112,2.556,8.92250973070713,0.038319003874001736,0.006135951345993879
113,2.5565,8.908849868104408,0.03826024058597873,0.006126541689171239
114,2.557,8.894842017972659,0.03821028843778152,0.0061185429439018215
115,2.5575,8.88184590037462,0.03832662494219887,0.006137171693574309
116,2.558,8.868349749816804,0.0384962511283816,0.006164333621604748
117,2.5585,8.854659576014667,0.038572251371948064,0.006176503400295782
118,2.559,8.840580394565258,0.038619286170160506,0.006184034995698135
119,2.5595,8.827507114490071,0.03862054874337015,0.006184237169215239
120,2.56,8.813583858894704,0.03859261235180632,0.006179763766410148
121,2.5605,8.799514159205401,0.0386447561024568,0.006188113448934282
122,2.561,8.786220861235275,0.03861614551319718,0.006183532088096863
123,2.5615,8.772563670744834,0.03854413548207022,0.006172001254757055
124,2.562,8.759238191437095,0.038454957111170175,0.006157721286865487
125,2.5625,8.746021358663077,0.038486863629050766,0.006162830418668055
126,2.563,8.732764497358037,0.03862380754050534,0.006184758994384122
127,2.5635,8.720174553528071,0.03865812266916566,0.006190253812584084
128,2.564,8.706823023338334,0.03863203530504557,0.006186076491129892
129,2.5645,8.6935961732481,0.0387899783932286,0.006211367626246915
130,2.565,8.680935371887898,0.038719161902373025,0.006200027912307258
131,2.5655,8.667514563092718,0.03881655428322489,0.006215623174447748
132,2.566,8.6543085332865,0.038887867546185804,0.006227042435587496
133,2.5665,8.640973396595276,0.03869586759084202,0.006196297837207637
134,2.567,8.627761551850131,0.03874983579729167,0.00620493966647059
135,2.5675,8.6146184198879,0.03865448508632309,0.00618967133315919
136,2.568,8.601776572528133,0.03855172741028275,0.00617321693620555
137,2.5685,8.588572419434211,0.03865074708002819,0.006189072773112276
138,2.569,8.575306845524828,0.038712707193765065,0.006198994331734516
139,2.5695,8.561875005377185,0.038731731006362236,0.006202040579724034
140,2.57,8.548743221618409,0.03864134338031213,0.006187566976037806
141,2.5705,8.53567874036427,0.03875693697930046,0.006206076765635492
142,2.571,8.522640165966434,0.03871317241782638,0.006199068827204559
143,2.5715,8.510112143018567,0.03873940489498581,0.006203269385341832
144,2.572,8.496893892500392,0.03883901244606336,0.006219219358600926
145,2.5725,8.483298392019437,0.03894822227776379,0.006236706927328481
146,2.573,8.470016914779594,0.03914518964810581,0.006268246948701191
147,2.5735,8.457200834561533,0.039110553129356934,0.006262700666899699
148,2.574,8.444235335241894,0.03934496417477287,0.006300236474833673
149,2.5745,8.43175439360236,0.03940260348685145,0.006309466151463411
150,2.575,8.4189641600074,0.039356690117722776,0.006302114128429866
151,2.5755,8.406134594933267,0.03956339078843047,0.006335212725220561
152,2.576,8.393028085191432,0.03957030723731171,0.006336320243410802
153,2.5765,8.380220647495797,0.039555743110596245,0.006333988116688071
154,2.577,8.36787483228233,0.03956019758611628,0.006334701403629264
155,2.5775,8.355081938035275,0.03965970530106196,0.006350635390312878
156,2.578,8.342640290416663,0.03964409110511095,0.006348135117942093
157,2.5785,8.32934994830589,0.039740734882101024,0.006363610507528264
158,2.579,8.316193735533023,0.039885430007217344,0.006386780270777737
159,2.5795,8.30285794115331,0.03992670084305887,0.006393388893527033
160,2.58,8.290080676900008,0.039932007056034655,0.006394238567614542
161,2.5805,8.277706257993852,0.03999078649907672,0.006403650811310559
162,2.581,8.264929724085219,0.03999984688619702,0.006405101634372892
163,2.5815,8.25189795433433,0.040097797165126244,0.006420786231702522
164,2.582,8.239164304864582,0.04002527877842113,0.006409173996322508
165,2.5825,8.226098341355017,0.03991669850334363,0.006391787237334701
166,2.583,8.213373650136774,0.040010838418083325,0.006406861688081335
167,2.5835,8.200413901813935,0.039803050615736024,0.0063735890109082455
168,2.584,8.187775812323427,0.03980066523777608,0.006373207044739394
169,2.5845,8.174967020478137,0.03985427852718729,0.0063817920417922275
170,2.585,8.161989449918224,0.039697268820921165,0.006356650367398353
171,2.5855,8.149145639993327,0.039809569581538994,0.006374632880866994
172,2.586,8.137177977651046,0.039761111649446824,0.006366873401663863
173,2.5865,8.124860618330596,0.0396971548368799,0.006356632115344263
174,2.587,8.112192922065443,0.03982843558353129,0.0063776538589357026
175,2.5875,8.09927165773253,0.03969208897216254,0.006355820927779645
176,2.588,8.086972031752913,0.03942447881807433,0.0063129690078660055
177,2.5885,8.074306105946565,0.039440257944406816,0.006315495690234284
178,2.589,8.061937732821766,0.03953227854728721,0.006330230779485553
179,2.5895,8.04925054133562,0.03949604081564882,0.006324428098420213
180,2.59,8.03677664434828,0.03960396683435925,0.006341710092543848
181,2.5905,8.024150202255607,0.03963028527445369,0.0063459244157671995
182,2.591,8.011890725113997,0.03974521012957598,0.006364327120644249
183,2.5915,7.998757666293355,0.03987180658465573,0.006384598777274438
184,2.592,7.986462976005593,0.03996543478240081,0.006399591287723456
185,2.5925,7.974303479303629,0.04003237776795703,0.006410310744410773
186,2.593,7.962180317458911,0.03988527603608827,0.006386755615665097
187,2.5935,7.949704356515392,0.04000208217627951,0.00640545956724702
188,2.594,7.937396216732218,0.03998091272382223,0.006402069741907971
189,2.5945,7.9249982279540365,0.04021761494997807,0.006439972432383859
190,2.595,7.912477147032467,0.04021612558671868,0.006439733943394789
191,2.5955,7.9003126682462606,0.040093519417294755,0.006420101243839822
192,2.596,7.887797239936974,0.040221992115635166,0.00644067333983943
193,2.5965,7.875210501842187,0.040264220328829474,0.006447435265656721
194,2.597,7.862422249331789,0.040212779932368985,0.006439198209940502
195,2.5975,7.849777257730759,0.04024429776946556,0.006444245103006707
196,2.598,7.837300144751619,0.04026243738221225,0.006447149765706574
197,2.5985,7.824660334650685,0.040219548456643106,0.006440282041236502
198,2.599,7.812568419167998,0.04017613840416224,0.0064333308696761585
199,2.5995,7.800622486330928,0.040136543787089,0.006426990656743602
200,2.6,7.78822048846867,0.04011216855591626,0.006423087495977338
201,2.6005,7.775832720641844,0.040044605741174556,0.006412268787186874
202,2.601,7.763349260773434,0.039978559734328144,0.00640169296204436
203,2.6015,7.750753213336831,0.039814347752349245,0.006375398000537404
204,2.602,7.738279414320425,0.03996490294505547,0.006399506125591222
205,2.6025,7.725862111329604,0.03999256314263296,0.006403935301963189
206,2.603,7.713308110362424,0.04015375009812652,0.0064297458715638365
207,2.6035,7.700962304210455,0.04013485026783645,0.006426719476632257
208,2.604,7.689275066783071,0.04019926776430409,0.006437034531414367
209,2.6045,7.677240165309665,0.04023344872583281,0.006442507865679243
210,2.605,7.664730030414901,0.040070259830542784,0.006416376729154959
211,2.6055,7.652203235710063,0.039878592260185655,0.006385685354969365
212,2.606,7.6402855528235945,0.03976951643977535,0.006368219245222289
213,2.6065,7.627825964713743,0.0397527933633655,0.006365541409870837
214,2.607,7.615847779215779,0.03981880973462267,0.00637611248952116
215,2.6075,7.603262008620962,0.03987937222367363,0.0063858102490827314
216,2.608,7.590547918506121,0.04012496698871833,0.006425136885393532
217,2.6085,7.577978284436659,0.04019991426976232,0.006437138055139817
218,2.609,7.565944870418983,0.04030169438242369,0.006453435916674356
219,2.6095,7.553699447683769,0.040349987146124984,0.00646116894776799
220,2.61,7.541128217387682,0.04018613031626097,0.00643493085611351
221,2.6105,7.529402961123234,0.04014105987558441,0.006427713809656791
222,2.611,7.5173109521461585,0.04022227959043108,0.006440719372647764
223,2.6115,7.505277842080742,0.040404085260594476,0.0064698315789623265
224,2.612,7.4933552638165635,0.04028997867086865,0.006451559901412535
225,2.6125,7.481580933454498,0.040275942947835375,0.006449312386995898
226,2.613,7.469452914898186,0.04033354001132513,0.006458535298437105
227,2.6135,7.457116479169045,0.04044490454921722,0.006476367896289122
228,2.614,7.445460265920526,0.04044239730537187,0.006475966415961028
229,2.6145,7.433896452028082,0.040403802673636975,0.006469786328834532
230,2.615,7.421963142767147,0.04064597967153393,0.00650856568440183
231,2.6155,7.410230253069679,0.04060692408563633,0.006502311785536271
232,2.616,7.398254628241199,0.04055107002864982,0.006493367978508497
233,2.6165,7.386032657634357,0.04041582181317754,0.006471710931459489
234,2.617,7.374754289833303,0.04035582143123053,0.006462103181070713
235,2.6175,7.362904499969025,0.04034533160784552,0.006460423465018331
236,2.618,7.351345241629874,0.040400543382199214,0.00646926442451389
237,2.6185,7.338935016328304,0.040275152943216416,0.006449185885014766
238,2.619,7.3269440054423285,0.04009612501938487,0.0064205184740920625
239,2.6195,7.315172555289801,0.04003285636320518,0.006410387380984279
240,2.62,7.303307058639708,0.04019592365119148,0.006436499044755528
241,2.6205,7.291759141302995,0.04016044398274702,0.0064308177509499
242,2.621,7.279887149106822,0.040051700585892025,0.006413404871573015
243,2.6215,7.267581081575914,0.040099562930278346,0.006421068980416381
244,2.622,7.256265404904397,0.0401024060515656,0.006421524244179153
245,2.6225,7.244400896443565,0.04005377890359273,0.006413737668749451
246,2.623,7.233032229731725,0.04001694915641481,0.006407840189328742
247,2.6235,7.221690261787435,0.040043996600567754,0.0064121712466261
248,2.624,7.209761264077541,0.03995329894513394,0.0063976479985070325
249,2.6245,7.198285435363246,0.03991059673770013,0.006390810172867255
250,2.625,7.186544418233192,0.04024248323911923,0.006443954545612325
251,2.6255,7.174684918821823,0.040247404949699056,0.006444742650041035
252,2.626,7.163061876571893,0.04030352474462917,0.006453729009195116
253,2.6265,7.151075748919334,0.040369649126432434,0.006464317384374773
254,2.627,7.139995983694969,0.04042288108774162,0.006472841320062639
255,2.6275,7.128108312002877,0.04035176625708643,0.00646145383352166
256,2.628,7.116183171701718,0.04040569531244193,0.00647008939359219
257,2.6285,7.104165552513612,0.0403014803799173,0.0064534016488480995
258,2.629,7.092508403123898,0.040567871350605335,0.006496058343174719
259,2.6295,7.080597689975855,0.040687974327539934,0.006515290211137751
260,2.63,7.069054253590304,0.040596890691124474,0.0065007051565966895
261,2.6305,7.056904234377944,0.04041888370953574,0.006472201227270469
262,2.631,7.045788514964348,0.04026841597118584,0.006448107106121272
263,2.6315,7.033938341663847,0.04033614515959883,0.006458952456020562
264,2.632,7.022349231081456,0.04033057635156593,0.006458060733071359
265,2.6325,7.010186107554882,0.04033070878504856,0.006458081939400434
266,2.633,6.998800197787415,0.0403314080384375,0.006458193909554648
267,2.6335,6.98734607658005,0.04022149684189797,0.006440594032570263
268,2.634,6.976126946988449,0.04017111606116003,0.006432526651163438
269,2.6345,6.9646109561127645,0.040263985499054175,0.006447397662798345
270,2.635,6.9534648299870225,0.04024082376514208,0.006443688817108076
271,2.6355,6.942050600606893,0.040341196569378505,0.006459761328942695
272,2.636,6.930334247534856,0.0404117376627394,0.006471056943989967
273,2.6365,6.919394728772093,0.04057380357403499,0.0064970082591604686
274,2.637,6.908230739115291,0.040735477581000185,0.006522896819414076
275,2.6375,6.896442239630656,0.04087923172970695,0.0065459159058483115
276,2.638,6.885079821334974,0.04092526976268082,0.006553287891073236
277,2.6385,6.873596811332784,0.040968038269958956,0.006560136333184683
278,2.639,6.862518360023517,0.04099964105123698,0.0065651968282058396
279,2.6395,6.850882334027898,0.04121789480674343,0.006600145399136113
280,2.64,6.839363402023608,0.041271497749742675,0.006608728739437102
281,2.6405,6.827847966650066,0.04155506532216089,0.006654135891287421
282,2.641,6.816575201326555,0.04176556652056875,0.006687843059562231
283,2.6415,6.805363503083717,0.04177578822198153,0.006689479841738206
284,2.642,6.793907623446219,0.041739513144152904,0.006683671180496372
285,2.6425,6.782290784274077,0.04172645489463361,0.006681580187108922
286,2.643,6.771833945899347,0.04174054619751759,0.00668383660142444
287,2.6435,6.761534433556629,0.04171552847614859,0.006679830559889213
288,2.644,6.750229763851108,0.04179410542831014,0.006692412942170474
289,2.6445,6.738499814259091,0.041654357518235784,0.006670035367332146
290,2.645,6.7274167333923005,0.04157880350240718,0.006657937042264952
291,2.6455,6.716691012836191,0.04146814371776482,0.006640217295249703
292,2.646,6.705727391990932,0.04143489070172999,0.006634892551183594
293,2.6465,6.6943156985963785,0.041302046348273926,0.006613620430121244
294,2.647,6.68360947189637,0.04127885514235029,0.006609906865132178
295,2.6475,6.672247660062732,0.0412178343990677,0.006600135726166523
296,2.648,6.661006787157075,0.041366157994551,0.006623886509676997
297,2.6485,6.6495543160566,0.04147472762381437,0.006641271563970244
298,2.649,6.637869506923896,0.04145678247425798,0.006638398040302021
299,2.6495,6.627436471221577,0.04152615405959963,0.0066495063841893135
300,2.65,6.616481050486089,0.04159987839561201,0.00666131172600548
301,2.6505,6.6050367464210735,0.04159591530772217,0.006660677124058314
302,2.651,6.5940350566974715,0.04142345106850024,0.006633060743834308
303,2.6515,6.5827844824121,0.04158255771708163,0.00665853819772976
304,2.652,6.57115603315556,0.04171503588882748,0.006679751682790896
305,2.6525,6.5603618806652095,0.041773459469357684,0.00668910694287988
306,2.653,6.549479036641526,0.041615416233409634,0.006663799771286138
307,2.6535,6.538244765220831,0.04157154415595105,0.006656774616519101
308,2.654,6.527007038310417,0.04154957383650149,0.006653256549827135
309,2.6545,6.516017547294174,0.04143895472816504,0.0066355433162336545
310,2.655,6.505210189528006,0.041206240179087965,0.006598279165126359
311,2.6555,6.494293355354412,0.04133271829976805,0.006618531873087596
312,2.656,6.483310048144513,0.041358252855556256,0.0066226206743641965
313,2.6565,6.4725237729234095,0.041487784426453726,0.00664336232567148
314,2.657,6.461280392538276,0.04156591933654105,0.006655873924571491
315,2.6575,6.4501608791853755,0.04150854172564042,0.0066466861536682255
316,2.658,6.43924089921409,0.04161960698367125,0.006664470828388588
317,2.6585,6.428851048896121,0.04161902762563305,0.006664378056855539
318,2.659,6.418322790612964,0.041658778335705055,0.00667074326467181
319,2.6595,6.407234337658522,0.04172951192603679,0.0066820697039036364
320,2.66,6.396303124813694,0.04156897850326235,0.0066563637832907545
321,2.6605,6.385987288201361,0.04177217992042288,0.006688902051071247
322,2.661,6.375230141189572,0.041641935390606885,0.006668046234968599
323,2.6615,6.36454517368123,0.04155455836738329,0.006654054713554822
324,2.662,6.354150247782483,0.0416416449276018,0.006667999723663848
325,2.6625,6.344030002661162,0.041558464461762624,0.006654680189236373
326,2.663,6.333504276789607,0.04161368007951817,0.0066635217641687755
327,2.6635,6.322534613613373,0.041546974095478174,0.006652840258096699
328,2.664,6.311323769481663,0.04165229205464474,0.006669704628460562
329,2.6645,6.300611821529877,0.041802458534534105,0.006693750509648654
330,2.665,6.290258950249975,0.04177274565709013,0.0066889926414393135
331,2.6655,6.279992298687565,0.0418274971261057,0.006697759893090893
332,2.666,6.269424890529974,0.04184818402452951,0.0067010724479434495
333,2.6665,6.2590849781844,0.04186722983131551,0.006704122217821822
334,2.667,6.2487658299619016,0.04177837073609116,0.006689893374954757
335,2.6675,6.237968419335108,0.04199554234260094,0.006724668663364052
336,2.668,6.22709372935083,0.04201752277005181,0.006728188348631607
337,2.6685,6.216645288689585,0.042081079211853264,0.006738365524319693
338,2.669,6.2061188350719805,0.0418593608672293,0.006702862175130338
339,2.6695,6.195172307146178,0.04183970239359826,0.006699714300041173
340,2.67,6.184484825627698,0.04194184811850206,0.006716070706389102
341,2.6705,6.174025211717604,0.04207934201251517,0.006738087349796893
342,2.671,6.163186186213295,0.042230626659232696,0.006762312280974825
343,2.6715,6.152431753743613,0.04264775963012039,0.006829107013494303
344,2.672,6.1419449846869,0.042678230154231285,0.006833986202265654
345,2.6725,6.132006604701528,0.04269068269753958,0.006835980205035791
346,2.673,6.120820275543568,0.04268607489811598,0.006835242366620984
347,2.6735,6.109837063176434,0.042765687212391386,0.006847990539526056
348,2.674,6.099070283545515,0.04284074003998588,0.006860008610246613
349,2.6745,6.088819215258665,0.04294560356553303,0.006876800212993971
350,2.675,6.0784167818746555,0.042833351646078204,0.006858825520370592
351,2.6755,6.067445607217853,0.042809049007045574,0.0068549339836497065
352,2.676,6.056988967462284,0.04263492813781373,0.006827052330320674
353,2.6765,6.046465347894445,0.042592045961008164,0.0068201856865176555
354,2.677,6.035959076565498,0.04267211829082718,0.0068330075208624455
355,2.6775,6.025579727026587,0.042689065255653254,0.0068357212070526445
356,2.678,6.014919075701597,0.042572150571806334,0.0068169998745755325
357,2.6785,6.0044165289448586,0.042577287172926304,0.006817822389029706
358,2.679,5.994618040311762,0.04243699247727142,0.006795357258425843
359,2.6795,5.984292823456175,0.04243693881754872,0.006795348665993513
360,2.68,5.9735998001859185,0.04239261735140013,0.006788251551445205
361,2.6805,5.963387212813313,0.04232983226270115,0.006778197891105349
362,2.681,5.953165711562341,0.042306203224450535,0.006774414216834088
363,2.6815,5.942216325252158,0.04236921168491547,0.0067845036452824385
364,2.682,5.931981373717137,0.0424630761250065,0.006799533984782164
365,2.6825,5.921420780953461,0.0423249119011852,0.006777410002699746
366,2.683,5.911462661568594,0.042292212727384905,0.006772173944368153
367,2.6835,5.900931757609934,0.042426260629137715,0.006793638787397277
368,2.684,5.890190669113185,0.042400455813946386,0.006789506709981407
369,2.6845,5.880060217770163,0.042413670244353996,0.006791622712326163
370,2.685,5.87038084721307,0.042270124984903776,0.006768637074942928
371,2.6855,5.860392615178429,0.0421856562932801,0.006755111259298897
372,2.686,5.850315521359229,0.04226753871130676,0.006768222939726602
373,2.6865,5.839796845385152,0.04235593083751584,0.0067823770077073695
374,2.687,5.8299590496472025,0.042291881913904726,0.006772120971816319
375,2.6875,5.819991343522735,0.042240942473121,0.006763964133207756
376,2.688,5.809825434129011,0.04215437260232965,0.006750101859622793
377,2.6885,5.7992715661096605,0.04207413028866465,0.006737252806078568
378,2.689,5.789494672644426,0.04203908183524552,0.006731640561938838
379,2.6895,5.779624822758088,0.041936232493800504,0.006715171486773179
380,2.69,5.769534027791106,0.04196355723317193,0.006719546946841931
381,2.6905,5.759678423727316,0.041875137029141876,0.006705388382811529
382,2.691,5.750053302839635,0.0418049821491172,0.006694154611392761
383,2.6915,5.740414755151093,0.04168003151066614,0.006674146496340825
384,2.692,5.730449555868681,0.0417255306672604,0.006681432192285953
385,2.6925,5.720340534486819,0.04193903975585398,0.0067156210084630494
386,2.693,5.710388200657844,0.04179183836955291,0.006692049922237109
387,2.6935,5.700159002150691,0.04164708220531178,0.006668870384905273
388,2.694,5.6902735040454795,0.04187836591492015,0.006705905418330051
389,2.6945,5.680032507681401,0.04184523527329104,0.006700600269851605
390,2.695,5.669503547725862,0.041762405842982325,0.006687336946095542
391,2.6955,5.659654839047318,0.041705257425073236,0.0066781858754428785
392,2.696,5.649654721258508,0.04173283789054617,0.006682602284460146
393,2.6965,5.6400113037983575,0.04160667843070982,0.006662400603071503
394,2.697,5.630231184750334,0.041677432790031395,0.006673730368003328
395,2.6975,5.619935837822551,0.041784260900848566,0.006690836556162967
396,2.698,5.610037903605646,0.04174151388308635,0.00668399155512803
397,2.6985,5.600436870467028,0.04185102273202675,0.006701527004934178
398,2.699,5.590736855244667,0.04180757912230908,0.006694570459915457
399,2.6995,5.580859100008524,0.041782167991619816,0.006690501422472086
400,2.7,5.571094278780462,0.04174706274537556,0.006684880084202121
401,2.7005,5.5617017612671935,0.04197371158635858,0.006721172944670793
402,2.701,5.552407522354423,0.0418691140301501,0.006704423931102606
403,2.7015,5.542292339692633,0.0419126049465982,0.006711388051260732
404,2.702,5.532194470650469,0.0419102067336021,0.006711004029841236
405,2.7025,5.5222564739263635,0.041816229186660094,0.006695955578750281
406,2.703,5.512063052071899,0.042017131753965015,0.00672812573594752
407,2.7035,5.502099741342244,0.0421265068603588,0.006745639769806591
408,2.704,5.492253569805859,0.04217333010358481,0.006753137489299539
409,2.7045,5.482888566845042,0.042291418062336224,0.0067720466961210144
410,2.705,5.473316207388263,0.04219854600524659,0.006757175265079171
411,2.7055,5.463575015483011,0.04227422389153814,0.006769293425294909
412,2.706,5.454088770372989,0.04217480126708898,0.006753373063995407
413,2.7065,5.44425747958348,0.042155345471360454,0.00675025764334459
414,2.707,5.434607867656378,0.04200845488334764,0.006726736324674755
415,2.7075,5.424457209831184,0.04229468907351241,0.006772570477101733
416,2.708,5.41475501230436,0.0422895931237657,0.006771754472076909
417,2.7085,5.405295509550241,0.04227750645418036,0.006769819055990556
418,2.709,5.395289752796448,0.04233238644440994,0.006778606887506861
419,2.7095,5.385387495818938,0.04230465775801783,0.006774166744147452
420,2.71,5.376486154072105,0.04237383842379053,0.00678524451643664
421,2.7105,5.367603296619595,0.042476974937154036,0.006801759575911432
422,2.711,5.358163990619168,0.04244426684737567,0.006796522089880732
423,2.7115,5.349195781168343,0.042268249845914034,0.0067683368123983715
424,2.712,5.339350676260539,0.04233723118810267,0.0067793826673700356
425,2.7125,5.329986464878734,0.04240516111996889,0.006790260161947879
426,2.713,5.320691222598019,0.04235180621890355,0.0067817165401438334
