     2.50000       3.26327     -76.32724       0.00000  
     2.50050       2.79863     -29.81278      -0.01935  
     2.50100       2.76239     -26.13930      -0.03363  
     2.50150       2.81749     -31.59906      -0.04699  
     2.50200       2.69930     -19.73029      -0.06101  
     2.50250       2.82723     -32.47291      -0.07773  
     2.50300       2.85181     -34.88089      -0.09202  
     2.50350       2.84759     -34.40861      -0.10885  
     2.50400       2.73732     -23.33183      -0.12319  
     2.50450       2.85696     -35.24568      -0.13790  
     2.50500       2.75969     -25.46935      -0.15244  
     2.50550       2.82114     -31.56420      -0.16900  
     2.50600       2.75326     -24.72602      -0.18466  
     2.50650       2.70405     -19.75506      -0.19888  
     2.50700       2.82789     -32.08865      -0.21225  
     2.50750       2.87313     -36.56306      -0.22807  
     2.50800       2.79576     -28.77569      -0.24494  
     2.50850       2.82750     -31.90002      -0.25754  
     2.50900       2.76092     -25.19171      -0.27092  
     2.50950       2.77824     -26.87368      -0.28604  
     2.51000       2.80645     -29.64533      -0.30142  
     2.51050       2.80983     -29.93322      -0.31577  
     2.51100       2.92593     -41.49317      -0.33179  
     2.51150       2.78367     -27.21688      -0.34572  
     2.51200       2.81678     -30.47770      -0.36085  
     2.51250       2.88146     -36.89594      -0.37627  
     2.51300       2.87132     -35.83199      -0.39051  
     2.51350       2.86420     -35.07000      -0.40408  
     2.51400       2.80296     -28.89555      -0.41746  
     2.51450       2.80167     -28.71717      -0.43066  
     2.51500       2.81704     -30.20381      -0.44472  
     2.51550       2.78778     -27.22843      -0.45888  
     2.51600       2.86451     -34.85050      -0.47401  
     2.51650       2.84284     -32.63362      -0.49033  
     2.51700       2.78252     -26.55215      -0.50474  
     2.51750       2.85197     -33.44748      -0.51971  
     2.51800       2.79723     -27.92319      -0.53287  
     2.51850       2.79984     -28.13435      -0.54579  
     2.51900       2.78967     -27.06651      -0.55985  
     2.51950       2.87120     -35.17013      -0.57466  
     2.52000       2.98188     -46.18836      -0.59147  
     2.52050       2.79588     -27.53770      -0.60576  
     2.52100       2.78949     -26.84914      -0.62080  
     2.52150       2.70997     -18.84716      -0.63660  
     2.52200       2.84468     -32.26848      -0.65183  
     2.52250       2.76954     -24.70355      -0.66652  
     2.52300       2.81341     -29.04110      -0.68030  
     2.52350       2.86245     -33.89477      -0.69323  
     2.52400       2.98159     -45.75876      -0.70727  
     2.52450       2.77297     -24.84652      -0.72067  
     2.52500       2.90289     -37.78923      -0.73513  
     2.52550       2.81885     -29.33514      -0.75045  
     2.52600       2.84195     -31.59504      -0.76322  
     2.52650       2.84422     -31.77223      -0.77903  
     2.52700       2.83408     -30.70830      -0.79531  
     2.52750       2.82553     -29.80346      -0.80927  
     2.52800       2.72408     -19.60815      -0.82270  
     2.52850       2.73183     -20.33316      -0.83634  
     2.52900       2.69806     -16.90605      -0.84977  
     2.52950       2.84089     -31.13884      -0.86219  
     2.53000       2.70282     -17.28168      -0.87479  
     2.53050       2.80256     -27.20567      -0.88858  
     2.53100       2.78806     -25.70647      -0.90263  
     2.53150       2.82997     -29.84681      -0.91801  
     2.53200       2.90759     -37.55915      -0.93144  
     2.53250       2.85897     -32.64716      -0.94547  
     2.53300       2.81453     -28.15259      -0.95799  
     2.53350       2.68508     -15.15785      -0.97055  
     2.53400       2.76362     -22.96210      -0.98208  
     2.53450       2.85561     -32.11059      -0.99690  
     2.53500       2.80491     -26.99080      -1.01226  
     2.53550       2.75960     -22.41020      -1.02647  
     2.53600       2.80238     -26.63759      -1.03968  
     2.53650       2.83163     -29.51260      -1.05309  
     2.53700       2.68099     -14.39923      -1.06500  
     2.53750       2.84382     -30.63209      -1.07852  
     2.53800       2.78152     -24.35194      -1.09278  
