     2.50000       3.14323     -64.32251       0.00000  
     2.50050       2.87388     -37.33772      -0.01660  
     2.50100       2.83433     -33.33305      -0.03291  
     2.50150       2.85984     -35.83396      -0.04812  
     2.50200       2.72338     -22.13787      -0.06335  
     2.50250       2.70717     -20.46743      -0.07989  
     2.50300       2.73137     -22.83746      -0.09274  
     2.50350       2.84944     -34.59441      -0.10649  
     2.50400       2.79244     -28.84446      -0.12306  
     2.50450       2.75345     -24.89486      -0.13697  
     2.50500       2.73124     -22.62385      -0.15131  
     2.50550       2.83820     -33.26968      -0.16567  
     2.50600       2.78200     -27.60019      -0.18089  
     2.50650       2.84781     -34.13121      -0.19398  
     2.50700       2.80956     -30.25650      -0.20930  
     2.50750       2.83528     -32.77762      -0.22416  
     2.50800       2.83412     -32.61201      -0.23900  
     2.50850       2.84935     -34.08498      -0.25395  
     2.50900       2.78831     -27.93131      -0.26631  
     2.50950       2.78278     -27.32768      -0.28061  
     2.51000       2.72062     -21.06163      -0.29656  
     2.51050       2.87766     -36.71588      -0.31043  
     2.51100       2.80600     -29.49999      -0.32537  
     2.51150       2.85133     -33.98296      -0.33971  
     2.51200       2.83410     -32.20998      -0.35384  
     2.51250       2.88310     -37.05984      -0.37032  
     2.51300       2.83052     -31.75217      -0.38360  
     2.51350       2.80684     -29.33411      -0.39660  
     2.51400       2.75066     -23.66631      -0.40997  
     2.51450       2.82654     -31.20441      -0.42367  
     2.51500       2.85532     -34.03170      -0.43742  
     2.51550       2.78437     -26.88699      -0.45042  
     2.51600       2.77494     -25.89357      -0.46443  
     2.51650       2.78125     -26.47500      -0.47758  
     2.51700       2.75136     -23.43601      -0.49071  
     2.51750       2.85278     -33.52813      -0.50490  
     2.51800       2.78555     -26.75515      -0.52103  
     2.51850       2.72924     -21.07420      -0.53351  
     2.51900       2.81927     -30.02674      -0.54797  
     2.51950       2.84506     -32.55563      -0.56331  
     2.52000       2.89184     -37.18437      -0.57948  
     2.52050       2.75820     -23.77038      -0.59254  
     2.52100       2.76639     -24.53909      -0.60650  
     2.52150       2.78034     -25.88423      -0.62044  
     2.52200       2.78752     -26.55220      -0.63366  
     2.52250       2.87887     -35.63660      -0.64729  
     2.52300       2.77855     -25.55538      -0.66094  
     2.52350       2.69696     -17.34633      -0.67536  
     2.52400       2.71664     -19.26392      -0.68714  
     2.52450       2.77897     -25.44670      -0.70130  
     2.52500       2.85739     -33.23916      -0.71548  
     2.52550       2.80180     -27.63038      -0.72915  
     2.52600       2.80346     -27.74639      -0.74342  
     2.52650       2.83859     -31.20850      -0.75548  
     2.52700       2.79794     -27.09352      -0.77143  
     2.52750       2.75236     -22.48635      -0.78482  
     2.52800       2.81145     -28.34513      -0.79920  
     2.52850       2.74957     -22.10674      -0.81287  
     2.52900       2.84604     -31.70391      -0.82774  
     2.52950       2.76295     -23.34489      -0.84009  
     2.53000       2.84268     -31.26782      -0.85314  
     2.53050       2.79798     -26.74847      -0.86706  
     2.53100       2.79102     -26.00221      -0.88072  
     2.53150       2.77426     -24.27603      -0.89307  
     2.53200       2.80037     -26.83714      -0.90545  
     2.53250       2.79462     -26.21221      -0.91784  
     2.53300       2.78150     -24.84961      -0.93332  
     2.53350       2.77040     -23.69024      -0.94641  
     2.53400       2.83051     -29.65055      -0.96019  
     2.53450       2.86847     -33.39703      -0.97257  
     2.53500       2.78889     -25.38935      -0.98581  
     2.53550       2.84437     -30.88660      -0.99835  
     2.53600       2.79201     -25.60094      -1.01148  
     2.53650       2.74661     -21.01072      -1.02565  
     2.53700       2.78286     -24.58583      -1.04046  
     2.53750       2.84446     -30.69564      -1.05349  
     2.53800       2.88516     -34.71613      -1.07136  
     2.53850       2.75954     -22.10412      -1.08428  
     2.53900       2.72578     -18.67781      -1.09880  
     2.53950       2.86746     -32.79568      -1.11425  
     2.54000       2.78822     -24.82182      -1.13128  
     2.54050       2.74912     -20.86195      -1.14452  
     2.54100       2.77345     -23.24505      -1.15876  
     2.54150       2.78879     -24.72898      -1.17326  
     2.54200       2.78668     -24.46771      -1.18645  
     2.54250       2.75495     -21.24472      -1.20064  
     2.54300       2.83517     -29.21686      -1.21523  
     2.54350       2.86518     -32.16804      -1.22868  
     2.54400       2.83143     -28.74253      -1.24187  
     2.54450       2.76995     -22.54516      -1.25531  
     2.54500       2.88894     -34.39413      -1.26834  
     2.54550       2.74501     -19.95051      -1.28104  
     2.54600       2.79243     -24.64307      -1.29461  
     2.54650       2.88118     -33.46810      -1.31047  
     2.54700       2.78914     -24.21405      -1.32189  
     2.54750       2.77906     -23.15557      -1.33683  
     2.54800       2.83403     -28.60288      -1.35102  
     2.54850       2.77899     -23.04921      -1.36379  
     2.54900       2.83412     -28.51198      -1.37463  
     2.54950       2.82651     -27.70149      -1.38977  
     2.55000       2.78821     -23.82073      -1.40384  
     2.55050       2.82328     -27.27817      -1.41859  
     2.55100       2.97186     -42.08625      -1.43281  
     2.55150       2.81754     -26.60380      -1.44643  
     2.55200       2.89620     -34.41983      -1.45926  
     2.55250       2.90187     -34.93665      -1.47353  
     2.55300       2.87352     -32.05207      -1.48680  
     2.55350       2.84031     -28.68123      -1.49767  
     2.55400       2.82475     -27.07539      -1.51207  
     2.55450       2.78553     -23.10275      -1.52428  
     2.55500       2.80126     -24.62616      -1.53753  
     2.55550       2.80434     -24.88403      -1.54967  
     2.55600       2.89582     -33.98172      -1.56351  
